HAUL ID,Year,Date,Sea,Ices division,Predator Latin name,Predator common name,Pooled,Mean length of predator,Prey Latin name,Prey common name,Prey group,Predator ID,Number of stomachs,Prey Length,Minimum number
EHOLT-1956-07-55,1956,07/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,60,TUBEWORMS ,TUBEWORMS ,Polychaete,EHOLT-1956-07-55\HAD-1,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55,TUBEWORMS ,TUBEWORMS ,Polychaete,EHOLT-1956-07-87\HAD-54,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,55,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-87\HAD-54,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,78,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-74\HAD-15,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,83,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-74\HAD-12,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,60,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-74\HAD-14,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,82,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-74\HAD-11,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,83,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-74\HAD-22,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,79,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-74\HAD-6,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,84,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-75\HAD-31,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-74\HAD-28,1,,1
EHOLT-1956-07-74,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,80,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-74\HAD-29,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,83,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-75\HAD-34,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,84,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-75\HAD-33,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,81,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-75\HAD-39,1,,1
EHOLT-1956-07-75,1956,10/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,78,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-75\HAD-42,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,59,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-87\HAD-49,1,,1
EHOLT-1956-07-87,1956,12/12/1956,Barents Sea,Ib,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,47,ECHINOIDEA,SEA URCHINS (NEI),Urchin,EHOLT-1956-07-87\HAD-51,1,,1
EHOLT-1958-2A-54,1958,21/03/1958,Norwegian Sea,IIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,52,POLYCHAETA,BRISTLE WORMS,Polychaete,EHOLT-1958-2A-54\HAD-5,1,,1
END04-10-21,2010,19/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,34.5,EMPTY,EMPTY,Empty,END04-10-21\HAD-2,1,,1
END04-10-107,2010,01/03/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,16.5,EMPTY,EMPTY,Empty,END04-10-107\HAD-3,1,,1
END04-10-100,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,36.4,EMPTY,EMPTY,Empty,END04-10-100\HAD-2,1,,1
END04-10-102,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,58.9,EMPTY,EMPTY,Empty,END04-10-102\HAD-1,1,,1
END04-10-102,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,35.5,EMPTY,EMPTY,Empty,END04-10-102\HAD-1,1,,1
END04-10-102,2010,28/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,41.7,EMPTY,EMPTY,Empty,END04-10-102\HAD-2,1,,1
END04-10-56,2010,23/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,26.1,EMPTY,EMPTY,Empty,END04-10-56\HAD-2,1,,1
END04-10-37,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,44.5,EMPTY,EMPTY,Empty,END04-10-37\HAD-2,1,,1
END04-10-51,2010,22/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,51.4,EMPTY,EMPTY,Empty,END04-10-51\HAD-5,1,,1
END04-10-54,2010,23/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,52,EMPTY,EMPTY,Empty,END04-10-54\HAD-1,1,,1
END04-10-37,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,45,EMPTY,EMPTY,Empty,END04-10-37\HAD-4,1,,1
END04-10-54,2010,23/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49.3,EMPTY,EMPTY,Empty,END04-10-54\HAD-3,1,,1
END04-10-35,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,44.5,EMPTY,EMPTY,Empty,END04-10-35\HAD-4,1,,1
END04-10-35,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,61,EMPTY,EMPTY,Empty,END04-10-35\HAD-5,1,,1
END04-10-36,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,36.5,EMPTY,EMPTY,Empty,END04-10-36\HAD-1,1,,1
END04-10-36,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,36.8,EMPTY,EMPTY,Empty,END04-10-36\HAD-3,1,,1
END04-10-36,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,39,EMPTY,EMPTY,Empty,END04-10-36\HAD-4,1,,1
END04-10-36,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,43.5,EMPTY,EMPTY,Empty,END04-10-36\HAD-5,1,,1
END04-10-44,2010,22/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,70,EMPTY,EMPTY,Empty,END04-10-44\HAD-1,1,,1
END04-10-45,2010,22/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,57,EMPTY,EMPTY,Empty,END04-10-45\HAD-1,1,,1
END04-10-46,2010,22/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,40.4,EMPTY,EMPTY,Empty,END04-10-46\HAD-1,1,,1
END04-10-46,2010,22/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,45.7,EMPTY,EMPTY,Empty,END04-10-46\HAD-2,1,,1
END04-10-46,2010,22/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,33.5,EMPTY,EMPTY,Empty,END04-10-46\HAD-3,1,,1
END04-10-46,2010,22/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,33.4,EMPTY,EMPTY,Empty,END04-10-46\HAD-4,1,,1
END04-10-46,2010,22/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,39.8,EMPTY,EMPTY,Empty,END04-10-46\HAD-5,1,,1
END04-10-50,2010,22/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,48.5,EMPTY,EMPTY,Empty,END04-10-50\HAD-1,1,,1
END04-10-50,2010,22/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,37.8,EMPTY,EMPTY,Empty,END04-10-50\HAD-2,1,,1
END04-10-34,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,32.5,EMPTY,EMPTY,Empty,END04-10-34\HAD-5,1,,1
END04-10-105,2010,01/03/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,50.5,EMPTY,EMPTY,Empty,END04-10-105\HAD-3,1,,1
END04-10-35,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,48.5,EMPTY,EMPTY,Empty,END04-10-35\HAD-2,1,,1
END04-10-34,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,36.4,EMPTY,EMPTY,Empty,END04-10-34\HAD-1,1,,1
END04-10-34,2010,21/02/2010,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,41.4,EMPTY,EMPTY,Empty,END04-10-34\HAD-2,1,,1
CIROL04-92-2,1992,20/03/1992,Channel,VIIe,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,73,EMPTY,EMPTY,Empty,CIROL04-92-2\HAD-367,1,,1
CIROL04-92-2,1992,20/03/1992,Channel,VIIe,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,74,EMPTY,EMPTY,Empty,CIROL04-92-2\HAD-368,1,,1
CIROL04-92-2,1992,20/03/1992,Channel,VIIe,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,72,EMPTY,EMPTY,Empty,CIROL04-92-2\HAD-369,1,,1
CIROL04-92-2,1992,20/03/1992,Channel,VIIe,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,47,EMPTY,EMPTY,Empty,CIROL04-92-2\HAD-370,1,,1
CIROL03-78-A2,1978,01/03/1978,North Sea,IVb/IVc,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,38,EMPTY,EMPTY,Empty,CIROL03-78-A2\HAD-6,1,,1
CIROL03-78-A2,1978,01/03/1978,North Sea,IVb/IVc,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,33,EMPTY,EMPTY,Empty,CIROL03-78-A2\HAD-3,1,,1
CIROL03-78-A2,1978,01/03/1978,North Sea,IVb/IVc,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,18,EMPTY,EMPTY,Empty,CIROL03-78-A2\HAD-1,1,,1
CIROL04-92-28,1992,01/04/1992,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,23,EMPTY,EMPTY,Empty,CIROL04-92-28\HAD-350,1,,1
CIROL04-92-28,1992,01/04/1992,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,21,EMPTY,EMPTY,Empty,CIROL04-92-28\HAD-348,1,,1
CLION11-83-28,1983,16/09/1983,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,12,EMPTY,EMPTY,Empty,CLION11-83-28\HAD-4,1,,1
CIROL04-92-37,1992,02/04/1992,Celtic Sea,VIIj,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,21,EMPTY,EMPTY,Empty,CIROL04-92-37\HAD-354,1,,1
END04-11-29,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,32.4,EMPTY,EMPTY,Empty,END04-11-29/HAD-6,1,,1
END04-11-29,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,27.2,EMPTY,EMPTY,Empty,END04-11-29/HAD-7,1,,1
END04-11-27,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,29.1,EMPTY,EMPTY,Empty,END04-11-27/HAD-5,1,,1
END04-11-29,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,34.9,EMPTY,EMPTY,Empty,END04-11-29/HAD-2,1,,1
END04-11-27,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,49.1,EMPTY,EMPTY,Empty,END04-11-27/HAD-1,1,,1
END04-11-27,2011,22/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,31.5,EMPTY,EMPTY,Empty,END04-11-27/HAD-2,1,,1
END04-11-4,2011,19/02/2011,Irish Sea,VIIa,MELANOGRAMMUS AEGLEFINUS,HADDOCK,n,45.5,EMPTY,EMPTY,Empty,END04-11-4/HAD-1,1,,1
